name, result, bool var, arith var, conflict, decision, stage, learned added
Nichols-Plot-Inverted-Pendulum-Fails-1-6-chunk-0113, sat, , , , 1, 4, 
Nichols-Plot-Inverted-Pendulum-Fails-1-6-chunk-0114, unsat, , , 2, 1, 3, 
Nichols-Plot-Inverted-Pendulum-Fails-1-6-chunk-0116, unsat, , , 1, 1, 2, 
Nichols-Plot-Inverted-Pendulum-Fails-1-6-chunk-0117, unsat, , , 1, 1, 2, 
Nichols-Plot-Inverted-Pendulum-Fails-1-6-chunk-0120, unsat, , , 1, 1, 2, 
Nichols-Plot-Inverted-Pendulum-Fails-1-6-chunk-0123, sat, , , , 1, 4, 
Nichols-Plot-Inverted-Pendulum-Fails-1-6-chunk-0124, unsat, , , 1, 1, 2, 
Nichols-Plot-Inverted-Pendulum-Fails-1-6-chunk-0127, sat, , , , 1, 4, 
Nichols-Plot-Inverted-Pendulum-Fails-1-6-chunk-0128, unsat, , , 2, 1, 3, 
Nichols-Plot-Inverted-Pendulum-Fails-1-6-chunk-0131, sat, , , , 1, 4, 
Nichols-Plot-Inverted-Pendulum-Fails-1-6-chunk-0132, unsat, , , 1, 1, 2, 
Nichols-Plot-Inverted-Pendulum-Fails-1-6-chunk-0134, sat, , , , 1, 4, 
Nichols-Plot-Inverted-Pendulum-Fails-1-6-chunk-0135, unsat, , , 2, 1, 3, 
Nichols-Plot-Inverted-Pendulum-Fails-1-6-chunk-0137, unsat, , , 1, 1, 2, 
Nichols-Plot-Inverted-Pendulum-Fails-1-6-chunk-0140, sat, , , , 1, 4, 
Nichols-Plot-Inverted-Pendulum-Fails-1-6-chunk-0141, unsat, , , 1, 1, 2, 
Nichols-Plot-Inverted-Pendulum-Fails-1-6-chunk-0143, sat, , , , 1, 4, 
Nichols-Plot-Inverted-Pendulum-Fails-1-6-chunk-0144, unsat, , , 2, 1, 3, 
Nichols-Plot-Inverted-Pendulum-Fails-1-6-chunk-0147, sat, , , , 1, 4, 
Nichols-Plot-Inverted-Pendulum-Fails-1-6-chunk-0148, unsat, , , 1, 1, 2, 
Nichols-Plot-Inverted-Pendulum-Fails-1-6-chunk-0150, sat, , , , 1, 4, 
Nichols-Plot-Inverted-Pendulum-Fails-1-6-chunk-0151, unsat, , , 2, 1, 3, 
Nichols-Plot-Inverted-Pendulum-Fails-1-6-chunk-0153, unsat, , , 1, 1, 2, 
Nichols-Plot-Inverted-Pendulum-Fails-1-6-chunk-0156, sat, , , , 1, 4, 
Nichols-Plot-Inverted-Pendulum-Fails-1-6-chunk-0157, unsat, , , 1, 1, 2, 
Nichols-Plot-Inverted-Pendulum-Fails-1-6-chunk-0159, sat, , , , 1, 4, 
Nichols-Plot-Inverted-Pendulum-Fails-1-6-chunk-0160, unsat, , , 2, 1, 3, 
Nichols-Plot-Inverted-Pendulum-Fails-1-6-chunk-0163, sat, , , , 1, 4, 
Nichols-Plot-Inverted-Pendulum-Fails-1-6-chunk-0164, unsat, , , 1, 1, 2, 
Nichols-Plot-Inverted-Pendulum-Fails-1-6-chunk-0166, sat, , , , 1, 4, 
Nichols-Plot-Inverted-Pendulum-Fails-1-6-chunk-0167, unsat, , , 2, 1, 3, 
Nichols-Plot-Inverted-Pendulum-Fails-1-6-chunk-0169, unsat, , , 1, 1, 2, 
Nichols-Plot-Inverted-Pendulum-Fails-1-6-chunk-0172, sat, , , , 1, 4, 
Nichols-Plot-Inverted-Pendulum-Fails-1-6-chunk-0173, unsat, , , 1, 1, 2, 
Nichols-Plot-Inverted-Pendulum-Fails-1-6-chunk-0175, sat, , , , 1, 4, 
Nichols-Plot-Inverted-Pendulum-Fails-1-6-chunk-0176, unsat, , , 2, 1, 3, 
Nichols-Plot-Inverted-Pendulum-Fails-1-6-chunk-0179, sat, , , , 1, 4, 
Nichols-Plot-Inverted-Pendulum-Fails-1-6-chunk-0180, unsat, , , 1, 1, 2, 
Nichols-Plot-Inverted-Pendulum-Fails-1-6-chunk-0182, sat, , , , 1, 4, 
Nichols-Plot-Inverted-Pendulum-Fails-1-6-chunk-0183, unsat, , , 2, 1, 3, 
Nichols-Plot-Inverted-Pendulum-Fails-1-6-chunk-0185, unsat, , , 1, 1, 2, 
Nichols-Plot-Inverted-Pendulum-Fails-1-6-chunk-0186, unsat, , , 2, 1, 3, 
Nichols-Plot-Inverted-Pendulum-Fails-1-6-chunk-0188, sat, , , , 1, 4, 
Nichols-Plot-Inverted-Pendulum-Fails-1-6-chunk-0190, unsat, , , 1, 1, 2, 
Nichols-Plot-Inverted-Pendulum-Fails-1-6-chunk-0191, unsat, , , 1, 1, 2, 
Nichols-Plot-Inverted-Pendulum-Fails-1-6-chunk-0193, unsat, , , 1, 1, 2, 
Nichols-Plot-Inverted-Pendulum-Fails-1-6-chunk-0196, unsat, , , 1, 1, 2, 
Nichols-Plot-Inverted-Pendulum-Fails-1-6-chunk-0197, sat, , , , 1, 4, 
Nichols-Plot-Inverted-Pendulum-Fails-1-6-chunk-0198, unsat, , , , , , 
Nichols-Plot-Inverted-Pendulum-Fails-1-6-chunk-0201, unsat, , , 1, 1, 2, 
Nichols-Plot-Inverted-Pendulum-Fails-1-6-chunk-0202, unsat, , , 1, 1, 2, 
Nichols-Plot-Inverted-Pendulum-Fails-1-6-chunk-0203, sat, , , , 1, 4, 
Nichols-Plot-Inverted-Pendulum-Fails-1-6-chunk-0205, unsat, , , 2, 1, 3, 
Nichols-Plot-Inverted-Pendulum-Fails-1-6-chunk-0207, unsat, , , 1, 1, 2, 
Nichols-Plot-Inverted-Pendulum-Fails-1-6-chunk-0208, sat, , , , 1, 4, 
Nichols-Plot-Inverted-Pendulum-Fails-1-6-chunk-0209, unsat, , , 1, 1, 2, 
Nichols-Plot-Inverted-Pendulum-Fails-1-6-chunk-0211, unsat, , , 1, 1, 2, 
Nichols-Plot-Inverted-Pendulum-Fails-1-6-chunk-0213, unsat, , , 1, 1, 2, 
Nichols-Plot-Inverted-Pendulum-Fails-1-6-chunk-0215, sat, , , , 1, 4, 
Nichols-Plot-Inverted-Pendulum-Fails-1-6-chunk-0219, unsat, , , 1, 1, 2, 
Nichols-Plot-Inverted-Pendulum-Fails-1-6-chunk-0223, sat, , , , 1, 4, 
Nichols-Plot-Inverted-Pendulum-Fails-1-6-chunk-0224, sat, , , , 1, 4, 
Nichols-Plot-Inverted-Pendulum-Fails-1-6-chunk-0225, unsat, , , 1, 1, 2, 
Nichols-Plot-Inverted-Pendulum-Fails-1-6-chunk-0227, unsat, , , 2, 1, 3, 
Nichols-Plot-Inverted-Pendulum-Fails-1-6-chunk-0229, sat, , , , 1, 4, 
Nichols-Plot-Inverted-Pendulum-Fails-1-6-chunk-0231, sat, , , , 1, 4, 
Nichols-Plot-Inverted-Pendulum-Fails-1-6-chunk-0234, unsat, , , 1, 1, 3, 
Nichols-Plot-Inverted-Pendulum-Fails-1-6-chunk-0237, unsat, , , 1, 1, 3, 
Nichols-Plot-Inverted-Pendulum-Fails-1-6-chunk-0238, sat, , , , 1, 4, 
Nichols-Plot-Inverted-Pendulum-Fails-1-6-chunk-0239, unsat, , , 1, 1, 2, 
Nichols-Plot-Inverted-Pendulum-Fails-1-6-chunk-0240, sat, , , , 1, 4, 
Nichols-Plot-Inverted-Pendulum-Fails-1-6-chunk-0246, unsat, , , 1, 1, 3, 
Nichols-Plot-Inverted-Pendulum-Fails-1-6-chunk-0247, unsat, , , 1, 1, 3, 
Nichols-Plot-Inverted-Pendulum-Fails-1-6-chunk-0249, sat, , , , 1, 4, 
Nichols-Plot-Inverted-Pendulum-Fails-1-6-chunk-0251, sat, , , , 1, 4, 
Nichols-Plot-Inverted-Pendulum-Fails-1-6-chunk-0257, unsat, , , 2, 1, 3, 
Nichols-Plot-Inverted-Pendulum-Fails-1-6-chunk-0259, unsat, , , 2, 1, 3, 
exp-361-6-e-chunk-0134, sat, , , , , 3, 
exp-361-6-e-chunk-0135, sat, , , 1, , 4, 
exp-361-6-weak-chunk-0804, sat, , , , , 2, 
exp-361-neg-4-e-chunk-0215, sat, , , , , 3, 
exp-361-neg-4-e-chunk-0216, sat, , , 1, , 4, 
exp-361-neg-6-e-chunk-0215, sat, , , , , 3, 
exp-361-neg-6-e-chunk-0216, sat, , , 1, , 4, 
exp-problem-10-2-chunk-0010, sat, , , , , 2, 
exp-problem-10-2-chunk-0011, sat, , , , , 3, 
exp-problem-10-2-chunk-0012, sat, , , , , 3, 
exp-problem-10-2-chunk-0013, sat, , , , , 3, 
exp-problem-10-2-chunk-0014, sat, , , , , 3, 
exp-problem-10-2-chunk-0015, sat, , , , , 4, 
exp-problem-10-2-chunk-0016, sat, , , , , 3, 
exp-problem-10-2-chunk-0017, sat, , , , , 4, 
exp-problem-10-2-chunk-0018, sat, , , , , 4, 
exp-problem-10-2-chunk-0020, sat, , , , , 4, 
exp-problem-10-2-chunk-0021, unsat, , , , , , 
exp-problem-10-2-chunk-0022, unsat, , , , , , 
exp-problem-10-2-chunk-0024, sat, , , , , 4, 
exp-problem-10-2-chunk-0025, unsat, , , 2, , 2, 
exp-problem-10-2-chunk-0026, unsat, , , 2, , 2, 
exp-problem-10-2-chunk-0027, unsat, , , 2, , 2, 
exp-problem-10-2-chunk-0028, sat, , , , , 4, 
exp-problem-10-2-chunk-0029, sat, , , , , 4, 
exp-problem-10-2-chunk-0030, sat, , , , , 3, 
exp-problem-10-2-chunk-0031, unsat, , , , , , 
exp-problem-10-2-chunk-0032, sat, , , , , 3, 
exp-problem-10-2-chunk-0033, unsat, , , , , , 
exp-problem-10-2-chunk-0034, sat, , , , , 3, 
exp-problem-10-2-chunk-0035, unsat, , , , , , 
exp-problem-10-2-chunk-0036, sat, , , , , 3, 
exp-problem-10-2-chunk-0037, unsat, , , , , , 
exp-problem-10-2-chunk-0038, sat, , , , , 3, 
exp-problem-10-2-chunk-0039, unsat, , , , , , 
exp-problem-10-2-chunk-0040, sat, , , , , 3, 
exp-problem-10-2-chunk-0041, unsat, , , , , , 
exp-problem-10-2-chunk-0042, sat, , , , , 3, 
exp-problem-10-2-chunk-0043, unsat, , , , , , 
exp-problem-10-2-chunk-0044, sat, , , , , 3, 
exp-problem-10-2-chunk-0045, unsat, , , , , , 
exp-problem-10-2-chunk-0046, sat, , , , , 3, 
exp-problem-10-2-chunk-0047, unsat, , , , , , 
exp-problem-10-2-chunk-0048, sat, , , , , 3, 
exp-problem-10-2-chunk-0049, unsat, , , , , , 
exp-problem-10-2-chunk-0050, sat, , , , , 3, 
exp-problem-10-2-chunk-0051, unsat, , , , , , 
exp-problem-10-2-chunk-0052, sat, , , , , 3, 
exp-problem-10-2-chunk-0053, unsat, , , , , , 
exp-problem-10-2-chunk-0055, unsat, , , , , , 
exp-problem-10-2-chunk-0056, sat, , , , , 3, 
exp-problem-10-2-chunk-0057, unsat, , , , , , 
exp-problem-10-2-chunk-0058, sat, , , , , 3, 
exp-problem-10-2-chunk-0059, unsat, , , , , , 
exp-problem-10-2-chunk-0060, sat, , , , , 3, 
exp-problem-10-2-chunk-0061, unsat, , , , , , 
exp-problem-10-2-chunk-0062, sat, , , , , 3, 
exp-problem-10-2-chunk-0063, unsat, , , , , , 
exp-problem-10-2-chunk-0064, sat, , , , , 3, 
exp-problem-10-2-chunk-0065, unsat, , , , , , 
exp-problem-10-2-chunk-0066, sat, , , , , 3, 
exp-problem-10-2-chunk-0067, unsat, , , , , , 
exp-problem-10-2-chunk-0068, sat, , , , , 3, 
exp-problem-10-2-chunk-0069, unsat, , , , , , 
exp-problem-10-2-chunk-0070, sat, , , , , 3, 
exp-problem-10-2-chunk-0071, unsat, , , , , , 
exp-problem-10-2-chunk-0072, sat, , , , , 3, 
exp-problem-10-2-chunk-0073, unsat, , , , , , 
exp-problem-10-2-chunk-0074, sat, , , , , 3, 
exp-problem-10-2-chunk-0075, unsat, , , , , , 
exp-problem-10-2-chunk-0076, sat, , , , , 3, 
exp-problem-10-2-chunk-0077, unsat, , , , , , 
exp-problem-10-2-chunk-0078, sat, , , , , 3, 
exp-problem-10-2-chunk-0079, unsat, , , , , , 
exp-problem-10-2-chunk-0081, unsat, , , , , , 
exp-problem-10-2-chunk-0082, unsat, , , , , , 
exp-problem-10-2-chunk-0083, sat, , , , , 3, 
exp-problem-10-2-chunk-0084, unsat, , , , , , 
exp-problem-10-2-chunk-0085, sat, , , , , 4, 
exp-problem-10-2-chunk-0086, unsat, , , , , , 
exp-problem-10-2-chunk-0087, sat, , , , , 4, 
exp-problem-10-2-chunk-0088, unsat, , , , , , 
exp-problem-10-2-chunk-0089, unsat, , , 1, , 1, 
exp-problem-10-2-chunk-0090, unsat, , , 1, , 1, 
exp-problem-10-2-chunk-0091, sat, , , , , 3, 
exp-problem-10-2-chunk-0092, sat, , , , , 4, 
exp-problem-10-2-chunk-0095, sat, , , , , 4, 
exp-problem-10-2-chunk-0096, unsat, , , , , , 
exp-problem-10-2-chunk-0097, unsat, , , 1, , 1, 
exp-problem-10-2-chunk-0098, unsat, , , 1, , 1, 
exp-problem-10-2-chunk-0099, sat, , , , , 3, 
exp-problem-10-2-chunk-0100, sat, , , , , 4, 
exp-problem-10-2-chunk-0101, sat, , , , , 4, 
exp-problem-10-2-chunk-0102, unsat, , , 2, , 2, 
exp-problem-10-2-chunk-0103, unsat, , , 2, , 2, 
exp-problem-10-2-chunk-0104, unsat, , , 2, , 2, 
exp-problem-10-2-chunk-0105, sat, , , , , 4, 
exp-problem-10-2-chunk-0106, sat, , , , , 4, 
exp-problem-10-2-chunk-0107, sat, , , , , 4, 
exp-problem-10-2-chunk-0108, unsat, , , , , , 
exp-problem-10-2-chunk-0109, unsat, , , 1, , 1, 
exp-problem-10-2-chunk-0110, unsat, , , 1, , 1, 
exp-problem-10-2-chunk-0111, sat, , , , , 3, 
exp-problem-10-2-chunk-0112, sat, , , , , 4, 
exp-problem-10-2-chunk-0115, sat, , , , , 4, 
exp-problem-10-2-chunk-0116, unsat, , , 2, , 2, 
exp-problem-10-2-chunk-0117, unsat, , , 2, , 2, 
exp-problem-10-2-chunk-0118, unsat, , , 2, , 2, 
exp-problem-10-2-chunk-0119, sat, , , , , 4, 
exp-problem-10-2-chunk-0120, sat, , , , , 4, 
exp-problem-10-2-chunk-0121, sat, , , , , 4, 
exp-problem-10-2-chunk-0122, unsat, , , 1, , 2, 
exp-problem-10-2-chunk-0123, sat, , , , , 4, 
exp-problem-10-2-chunk-0124, unsat, , , 1, , 2, 
exp-problem-10-2-chunk-0125, sat, , , , , 3, 
exp-problem-10-2-chunk-0126, sat, , , , , 4, 
exp-problem-10-2-chunk-0127, unsat, , , 1, , 1, 
exp-problem-10-2-chunk-0128, unsat, , , 1, , 1, 
exp-problem-10-2-chunk-0129, unsat, , , 1, , 1, 
exp-problem-10-2-chunk-0130, sat, , , , , 4, 
exp-problem-10-2-chunk-0131, unsat, , , 1, , 1, 
exp-problem-10-2-chunk-0132, sat, , , , , 4, 
exp-problem-10-2-chunk-0133, unsat, , , 2, , 2, 
exp-problem-10-2-chunk-0134, unsat, , , 1, , 2, 
exp-problem-10-2-chunk-0135, unsat, , , 2, , 2, 
exp-problem-10-2-chunk-0136, sat, , , , , 4, 
exp-problem-10-2-chunk-0137, sat, , , , , 4, 
exp-problem-10-2-chunk-0138, sat, , , , , 3, 
exp-problem-10-2-chunk-0139, sat, , , , , 4, 
exp-problem-10-2-chunk-0140, unsat, , , 1, , 1, 
exp-problem-10-2-chunk-0141, sat, , , , , 4, 
exp-problem-10-2-chunk-0142, unsat, , , 1, , 1, 
exp-problem-10-2-chunk-0143, sat, , , , , 3, 
exp-problem-10-2-chunk-0144, sat, , , , , 4, 
exp-problem-10-2-chunk-0145, unsat, , , 1, , 1, 
exp-problem-10-2-chunk-0146, unsat, , , 1, , 1, 
exp-problem-10-2-chunk-0147, sat, , , , , 4, 
exp-problem-10-2-chunk-0148, unsat, , , 2, , 2, 
exp-problem-10-2-chunk-0149, unsat, , , 1, , 2, 
exp-problem-10-2-chunk-0150, sat, , , , , 4, 
exp-problem-10-2-chunk-0151, sat, , , , , 4, 
exp-problem-10-2-chunk-0152, unsat, , , 2, , 2, 
exp-problem-10-2-chunk-0153, sat, , , , , 4, 
exp-problem-10-2-chunk-0154, unsat, , , 2, , 2, 
exp-problem-10-2-chunk-0155, sat, , , , , 4, 
exp-problem-10-2-chunk-0156, sat, , , , , 4, 
exp-problem-10-2-chunk-0157, unsat, , , 2, , 2, 
exp-problem-10-2-chunk-0158, unsat, , , 1, , 2, 
exp-problem-10-2-chunk-0159, sat, , , , , 4, 
exp-problem-10-2-chunk-0160, unsat, , , 2, , 2, 
exp-problem-10-2-chunk-0161, unsat, , , 2, , 2, 
exp-problem-10-2-chunk-0162, unsat, , , 2, , 2, 
exp-problem-10-2-chunk-0163, sat, , , , , 4, 
exp-problem-10-2-chunk-0164, sat, , , , , 4, 
exp-problem-10-2-chunk-0165, sat, , , , , 4, 
exp-problem-10-2-chunk-0166, unsat, , , 2, , 2, 
exp-problem-10-2-chunk-0167, unsat, , , 2, , 2, 
exp-problem-10-2-chunk-0168, sat, , , , , 4, 
exp-problem-10-2-chunk-0169, sat, , , , , 4, 
exp-problem-10-2-chunk-0170, unsat, , , 2, , 2, 
exp-problem-10-2-chunk-0171, sat, , , , , 4, 
exp-problem-10-2-chunk-0172, sat, , , , , 4, 
exp-problem-10-2-chunk-0173, sat, , , , , 3, 
exp-problem-10-2-chunk-0174, sat, , , , , 4, 
exp-problem-10-2-chunk-0175, sat, , , , , 4, 
exp-problem-10-2-chunk-0176, sat, , , , , 3, 
exp-problem-10-2-chunk-0177, sat, , , , , 4, 
exp-problem-10-2-chunk-0178, sat, , , , , 3, 
exp-problem-10-2-chunk-0179, unsat, , , 1, , 1, 
exp-problem-10-2-chunk-0180, sat, , , , , 4, 
exp-problem-10-2-chunk-0181, unsat, , , 1, , 1, 
exp-problem-10-2-chunk-0182, unsat, , , 1, , 1, 
exp-problem-10-2-chunk-0183, sat, , , , , 3, 
exp-problem-10-2-chunk-0184, sat, , , , , 4, 
exp-problem-10-2-chunk-0185, sat, , , , , 4, 
exp-problem-10-2-chunk-0186, unsat, , , 1, , 1, 
exp-problem-10-2-chunk-0187, sat, , , , , 4, 
exp-problem-10-2-chunk-0188, sat, , , , , 4, 
exp-problem-10-2-chunk-0189, sat, , , , , 4, 
exp-problem-10-2-chunk-0190, sat, , , , , 3, 
exp-problem-10-2-chunk-0191, sat, , , , , 4, 
exp-problem-10-2-chunk-0192, sat, , , , , 4, 
exp-problem-10-2-chunk-0193, sat, , , , , 4, 
exp-problem-10-2-chunk-0194, unsat, , , 1, , 1, 
exp-problem-10-2-chunk-0195, sat, , , , , 3, 
exp-problem-10-2-chunk-0196, unsat, , , 1, , 1, 
exp-problem-10-2-chunk-0197, sat, , , , , 3, 
exp-problem-10-2-chunk-0198, sat, , , , , 4, 
exp-problem-10-2-chunk-0199, unsat, , , 1, , 1, 
exp-problem-10-2-chunk-0200, unsat, , , 1, , 1, 
exp-problem-10-2-chunk-0201, unsat, , , 1, , 1, 
exp-problem-10-2-chunk-0202, unsat, , , 1, , 1, 
exp-problem-10-2-chunk-0203, sat, , , , , 4, 
exp-problem-10-2-chunk-0204, unsat, , , 1, , 1, 
exp-problem-10-2-chunk-0205, sat, , , , , 3, 
exp-problem-10-2-chunk-0206, unsat, , , 1, , 1, 
exp-problem-10-2-chunk-0207, sat, , , , , 3, 
exp-problem-10-2-chunk-0208, sat, , , , , 4, 
exp-problem-10-2-chunk-0209, sat, , , , , 4, 
exp-problem-10-2-chunk-0210, sat, , , 1, , 5, 
exp-problem-10-2-chunk-0211, sat, , , , , 4, 
exp-problem-10-2-chunk-0212, unsat, , , 2, , 2, 
exp-problem-10-2-chunk-0213, unsat, , , 2, , 2, 
exp-problem-10-2-chunk-0214, sat, , , , , 4, 
exp-problem-10-2-chunk-0215, sat, , , , , 4, 
exp-problem-10-2-chunk-0216, unsat, , , 2, , 2, 
exp-problem-10-2-chunk-0217, sat, , , , , 4, 
exp-problem-10-2-chunk-0218, sat, , , , , 4, 
exp-problem-10-2-chunk-0219, sat, , , , , 4, 
exp-problem-10-2-chunk-0220, sat, , , , , 4, 
exp-problem-10-2-chunk-0221, unsat, , , 2, , 2, 
exp-problem-10-2-chunk-0222, sat, , , , , 4, 
exp-problem-10-2-chunk-0223, unsat, , , 2, , 2, 
exp-problem-10-2-chunk-0224, unsat, , , 2, , 2, 
exp-problem-10-2-chunk-0225, sat, , , , , 4, 
exp-problem-10-2-chunk-0226, sat, , , , , 4, 
exp-problem-10-2-chunk-0227, sat, , , , , 4, 
exp-problem-10-2-chunk-0228, sat, , , , , 4, 
exp-problem-10-2-chunk-0229, unsat, , , 1, , 1, 
exp-problem-10-2-chunk-0230, sat, , , , , 3, 
exp-problem-10-2-chunk-0231, unsat, , , 1, , 1, 
exp-problem-10-2-chunk-0232, unsat, , , 1, , 1, 
exp-problem-10-2-chunk-0233, sat, , , , , 3, 
exp-problem-10-2-chunk-0234, sat, , , , , 4, 
exp-problem-10-2-chunk-0235, unsat, , , 1, , 1, 
exp-problem-10-2-chunk-0236, unsat, , , 1, , 1, 
exp-problem-10-2-chunk-0238, sat, , , , , 4, 
exp-problem-10-2-chunk-0239, unsat, , , , , , 
exp-problem-10-2-chunk-0240, sat, , , , , 4, 
exp-problem-10-2-chunk-0241, unsat, , , , , , 
exp-problem-10-2-chunk-0242, sat, , , , , 4, 
exp-problem-10-2-chunk-0243, sat, , , 1, , 5, 
exp-problem-10-2-chunk-0244, sat, , , , , 4, 
exp-problem-10-2-chunk-0245, unsat, , , 2, , 2, 
exp-problem-10-2-chunk-0246, unsat, , , 2, , 2, 
exp-problem-10-2-chunk-0247, sat, , , , , 4, 
exp-problem-10-2-chunk-0248, sat, , , , , 4, 
exp-problem-10-2-chunk-0249, unsat, , , 2, , 2, 
exp-problem-10-2-chunk-0250, sat, , , , , 4, 
exp-problem-10-2-chunk-0251, sat, , , , , 4, 
exp-problem-10-2-chunk-0252, sat, , , , , 4, 
exp-problem-10-2-chunk-0253, sat, , , , , 4, 
exp-problem-10-2-chunk-0254, unsat, , , 2, , 2, 
exp-problem-10-2-chunk-0255, sat, , , , , 4, 
exp-problem-10-2-chunk-0256, sat, , , 2, , 6, 
exp-problem-10-2-chunk-0257, unsat, , , 2, , 2, 
exp-problem-10-2-chunk-0258, sat, , , , , 4, 
exp-problem-10-2-chunk-0259, unsat, , , 2, , 2, 
exp-problem-10-2-chunk-0260, sat, , , , , 4, 
exp-problem-10-2-chunk-0261, sat, , , , , 4, 
exp-problem-10-2-chunk-0262, unsat, , , 2, , 2, 
exp-problem-10-2-chunk-0263, sat, , , 1, , 5, 
exp-problem-10-2-chunk-0264, unsat, , , 2, , 2, 
exp-problem-10-2-chunk-0265, sat, , , 1, , 5, 
exp-problem-10-2-chunk-0266, unsat, , , 2, , 2, 
exp-problem-10-2-chunk-0267, sat, , , , , 4, 
exp-problem-10-2-chunk-0268, sat, , , , , 4, 
exp-problem-10-2-chunk-0269, sat, , , , , 4, 
exp-problem-10-2-chunk-0270, unsat, , , 1, , 2, 
exp-problem-10-2-chunk-0271, sat, , , , , 4, 
exp-problem-10-2-chunk-0272, unsat, , , 1, , 2, 
exp-problem-10-2-chunk-0273, unsat, , , 2, , 2, 
exp-problem-10-2-chunk-0274, sat, , , , , 4, 
exp-problem-10-2-chunk-0275, unsat, , , 2, , 2, 
exp-problem-10-2-chunk-0276, sat, , , 1, , 5, 
exp-problem-10-2-chunk-0277, unsat, , , 2, , 2, 
exp-problem-10-2-chunk-0278, sat, , , , , 4, 
exp-problem-10-2-chunk-0279, sat, , , , , 4, 
exp-problem-10-2-chunk-0280, sat, , , 1, , 5, 
exp-problem-10-2-chunk-0281, unsat, , , 2, , 2, 
exp-problem-10-2-chunk-0282, sat, , , , , 4, 
exp-problem-10-2-chunk-0283, sat, , , , , 4, 
exp-problem-10-2-chunk-0284, sat, , , 1, , 5, 
exp-problem-10-2-chunk-0285, unsat, , , 4, , 4, 
exp-problem-10-2-chunk-0286, sat, , , , , 4, 
exp-problem-10-2-chunk-0287, sat, , , , , 4, 
exp-problem-10-2-chunk-0288, sat, , , , , 4, 
exp-problem-10-2-chunk-0289, unsat, , , 4, , 4, 
exp-problem-10-2-chunk-0290, sat, , , , , 4, 
exp-problem-10-2-chunk-0291, unsat, , , 4, , 4, 
exp-problem-10-2-chunk-0292, sat, , , 1, , 5, 
exp-problem-10-2-chunk-0293, sat, , , 1, , 5, 
exp-problem-10-2-chunk-0294, sat, , , , , 4, 
exp-problem-10-2-chunk-0295, sat, , , , , 4, 
exp-problem-10-2-chunk-0296, unsat, , , 4, , 4, 
exp-problem-10-2-chunk-0297, sat, , , , , 4, 
exp-problem-10-2-chunk-0298, unsat, , , 3, , 3, 
exp-problem-10-2-chunk-0299, sat, , , , , 4, 
exp-problem-10-2-chunk-0300, sat, , , 1, , 5, 
exp-problem-10-2-chunk-0301, sat, , , , , 4, 
exp-problem-10-2-chunk-0302, unsat, , , 4, , 4, 
exp-problem-10-2-chunk-0303, sat, , , , , 4, 
exp-problem-10-2-chunk-0304, unsat, , , 2, , 2, 
exp-problem-10-2-chunk-0305, sat, , , 1, , 5, 
exp-problem-10-2-chunk-0306, unsat, , , 1, , 1, 
exp-problem-10-2-chunk-0307, unsat, , , 1, , 1, 
exp-problem-10-2-chunk-0308, sat, , , , , 4, 
exp-problem-10-2-chunk-0309, unsat, , , 1, , 1, 
exp-problem-10-2-chunk-0310, unsat, , , 1, , 1, 
exp-problem-10-2-chunk-0311, sat, , , , , 4, 
exp-problem-10-2-chunk-0312, sat, , , 1, , 5, 
exp-problem-10-2-chunk-0313, sat, , , , , 4, 
exp-problem-10-2-chunk-0314, unsat, , , 2, , 2, 
exp-problem-10-2-chunk-0315, unsat, , , 2, , 2, 
exp-problem-10-2-chunk-0316, sat, , , , , 4, 
exp-problem-10-2-chunk-0317, sat, , , , , 4, 
exp-problem-10-2-chunk-0318, unsat, , , 2, , 2, 
exp-problem-10-2-chunk-0319, sat, , , , , 4, 
exp-problem-10-2-chunk-0320, sat, , , , , 4, 
exp-problem-10-2-chunk-0321, sat, , , , , 4, 
exp-problem-10-2-chunk-0322, sat, , , , , 4, 
exp-problem-10-2-chunk-0323, unsat, , , 2, , 2, 
exp-problem-10-2-chunk-0324, sat, , , , , 4, 
exp-problem-10-2-chunk-0325, unsat, , , 4, , 4, 
exp-problem-10-2-chunk-0326, unsat, , , 2, , 2, 
exp-problem-10-2-chunk-0327, sat, , , , , 4, 
exp-problem-10-2-chunk-0328, sat, , , , , 4, 
exp-problem-10-2-chunk-0329, sat, , , , , 4, 
exp-problem-10-2-chunk-0330, unsat, , , , , , 
exp-problem-10-2-chunk-0331, sat, , , , , 4, 
exp-problem-10-2-chunk-0332, unsat, , , , , , 
exp-problem-10-2-chunk-0333, sat, , , , , 4, 
exp-problem-10-2-chunk-0334, unsat, , , 4, , 4, 
exp-problem-10-2-chunk-0335, unsat, , , 4, , 4, 
exp-problem-10-2-chunk-0336, unsat, , , , , , 
exp-problem-10-2-chunk-0337, unsat, , , , , , 
exp-problem-10-2-chunk-0339, sat, , , , , 4, 
exp-problem-10-2-chunk-0340, unsat, , , , , , 
exp-problem-10-2-chunk-0341, sat, , , , , 4, 
exp-problem-10-2-chunk-0342, unsat, , , , , , 
exp-problem-10-2-chunk-0343, sat, , , , , 4, 
exp-problem-10-2-chunk-0344, unsat, , , , , , 
exp-problem-10-2-chunk-0345, sat, , , , , 4, 
exp-problem-10-2-chunk-0346, unsat, , , 2, , 2, 
exp-problem-10-2-chunk-0347, unsat, , , 2, , 2, 
exp-problem-10-2-chunk-0348, sat, , , , , 4, 
exp-problem-10-2-chunk-0349, sat, , , , , 4, 
